"date","open_day","close_day","high_day","low_day","volume_day"
1627,7935,7966,8100,7711,8279.58227007001
1628,7966.1,8119.7,8250,7923,7745.92735805
1629,8119.7,8228.4,8333,8026,10087.66588423
1630,8228.4,8675,8750,8226,12768.97715918
1631,8675,9295.8,9395.5,8624.3,14797.9861434
1632,9294.4,9147.9,9392.9,8865.6,15585.26417649
1633,9147.9,9146.3,9490,9114.2,14467.08914191
1634,9146.3,9170.9,9272,8945,9211.17622339999
1635,9170.93467501,9300.47705105,9386,9066,6115.57769561001
1636,9304.9,9776.4,9820,9241,14139.33723804
1637,9776.30545713,10697,10949,9660.5,29810.93655102
1638,10697.00926203,10762,11232,10346,27500.34861046
1639,10761.96393636,10809,11369,10560,19587.97608077
1640,10809,11375,11436,10808,14770.07438154
1641,11374.98958345,12448.1469321,12945,10802,33607.4429555601
1642,12429,11509,13764,11380,62121.8845014581
1643,11509.84338496,11814,12109,10388,46481.2315530108
1644,11814.44567,11901,12417,11354,23091.6076719955
1645,11902,11099,12244,11015,15774.1006535487
1646,11100,10606,11449,10521,21164.9094053065
1647,10601,10068,10719,9728.2,31134.7157112768
1648,10068.96711897,11314,11584,10066,28316.4562184742
1649,11311,11844,12065,11038,21782.4701616117
1650,11846,11209.33966749,11922,10776,17329.625071657
1651,11204.39097075,11390,11594,10812,15799.8337890838
1652,11390,11391,11720,11066,8643.51215720872
1653,11391,11885,12040,11152,14507.5775004558
1654,11884,12385,12814.64784556,11800,19956.6400170266
1655,12385,12893,13174,12205,21608.6682405092
1656,12892.34263536,11675,12893,11163,35988.4358419088
1657,11681,11581,11745,10970,15695.43894335
1658,11582,11367.65111958,11900,11100,11107.53753926
1659,11368,10592,11400,10333,22326.42220252
1660,10592,10575,10700,9880,21902.24367809
1661,10575,9571.47435264,11058,9456.2,24222.77948512
1662,9571.47435264,9733.23977422,9850,9084.7,25583.62778613
1663,9736,10483.75988,10636,9260.6,29930.81894575
1664,10480,10380.81391481,10760,10118,16419.39061748
1665,10384,10933,11000,10324.06307362,10007.83221129
1666,10933,10362,11098,10298,10269.53555196
1667,10363,10337.63695336,10690,10095,9639.78124236999
1668,10337,9982.6,10384,9865,10190.84672732
1669,9982.8,9611,10221,9534.05177698,11932.72331792
1670,9610.5,9994.3,10188,9551.6,9088.99533554
1671,9994.3,9793.3,10020,9650.2,6450.85811946
1672,9792.1,9448.3,10199,9296,11010.09873006
1673,9448.3,9553.1,9571.4,9324,3905.14564401001
1674,9552.3,9473,9738.3,9101.4,10575.13273015
1675,9471.2,9648,9747.76671,9380,4977.06574912001
1676,9647.6,10015,10120,9520,7332.64632242999
1677,10014,10390,10500,9875,8706.01920878001
1678,10389,10418.02541877,10659,10331,8608.07400296001
1679,10418.91578171,10816.46283263,10917,10413,7291.81209933999
1680,10817,10955.91217425,11040,10514,9028.26113465001
1681,10955.35670201,11803.50304076,11939,10936,15667.46620779
1682,11805,11359,12325,11310.627235,18598.2601489
1683,11359,12013,12153,11249,14620.07159529
1684,12014.7874275,11824.55119309,12072,11550,10335.16825196
1685,11824.55119309,11916.655641,12130,11703,9173.51842956998
1686,11917,11295,12011,11208,8822.18864732999
1687,11295,11510,11580,11129,5412.76711949
1688,11510,11435,11615,11260,3566.45547893
1689,11435,10933.52103479,11468,10800,8907.22886046
1690,10933,10153,10933.65264378,10100,13550.79046441
1691,10150.56275821,10364.84849731,10471,9522,18288.65188835
1692,10364.06826353,10403,10568,9777,12987.63528837
1693,10406,10192,10494.70238424,10004,4945.77718010001
1694,10190,10329,10533,10086,3923.72832822
1695,10328,10905,10993,10280,7699.66875496999
1696,10906,10799,10963,10584,5575.37737219001
1697,10799,10092.98022364,10799,9824,11783.09687604
1698,10093,10095,10255,9787,6598.91493132
1699,10094,10410.05352702,10466,10077,6360.96737265001
1700,10410,10158,10420,9893.8,5452.99551537001
1701,10158,10515,10675,9805.8,8443.55177106
1702,10515,10324.99837217,10515,10191,5813.43621334
1703,10329,10125,10342,10021,4588.36278732001
1704,10125,9629.8,10370,9570,10807.43758704
1705,9629.8,9482,9650,9358.2,6916.52190511
1706,9481.97971176,9635.1,9725,9477.3,3388.42940160001
1707,9634,9642.3,9715,9471.9,2771.94725628001
1708,9641.1,9760,9868,9555,3467.50389362
1709,9760,10411,10500,9754.56718098,12451.76140742
1710,10411.07256068,10567,10766,10291,9677.51776124
1711,10569,10612,10849,10410,6000.94966459001
1712,10612,10736.50942954,10800,10481.64244548,4467.51631488
1713,10736.47260988,10387,10933,10208,9871.40892392998
1714,10386.5207848,10528,10599,10350,3169.06918642
1715,10528,10233.18694412,10553.95373971,10118,5418.94456211002
1716,10234,10265,10557,10171,3630.99683299001
1717,10265,10114,10300,9814,5623.36095228001
1718,10114,10238,10262,9943.5,3403.41348709001
1719,10238.389557,10341,10488,10221,5602.63455076002
1720,10341,10300,10409,10155,2810.85643526001
1721,10299.293004,10319,10488,10294,3325.61884779001
1722,10320.572535,10167,10404,10120,3579.74836879
1723,10166.5465923,10246,10400,10091,4356.22561857001
1724,10246,10227,10308,10111,3967.12131344001
1725,10226,10082.19136,10246,9655,7384.30473691001
1726,10082.19136,10152,10487,10039,5138.39882594
1727,10152,10025,10212,9942.9,3058.37436966
1728,10025,10004.57292717,10105,9880.7,2499.12440177001
1729,10004.68872299,9840,10098,9712,4343.18078108001
1730,9838.5,8494,9842.1,8100,31030.51738044
1731,8493.98088717,8530,8800,8262,16287.60922085
1732,8530,8158.5,8680,7796.6,16709.62942142
1733,8158.5,8087,8180.7,7906.3,6957.54119479999
1734,8087.1,8186.8670295,8309.8,8032.1,4577.79789434001
1735,8186.9,8044.64016726,8390,7930,7732.51937635
1736,8044.7,8233.4,8385,7733.3,10982.22686334
1737,8233.4,8356.8,8539.3,8213,5792.00962127001
1738,8356.8,8296.5,8399.9,8193,3341.04592536
1739,8296.5,8206.6,8440,8084.1,3998.33559391
1740,8207.1,8194.4,8313.3,8032.7,3237.49033235
1741,8194.9,8146.2,8210.8,8040,3375.86683164
1742,8146.11173808,7883.9,8183.23540584,7806.7,5836.94054148
1743,7883.9,8258.6,8366.1,7793.2,8111.59404271999
1744,8258.60197475,8214.9676896,8362,8132.7,3512.37791396
1745,8214.9676896,8632.5,8719.2,8146.55980111,8503.00298372998
1746,8630.1,8605,8683.9,8472,4236.16108857
1747,8605,8287.8,8815.3,8253,6094.12829053
1748,8287.7,8333.5,8423.7,8286.7,1730.38750915
1749,8336.3,8302.78057946,8477.96534398,8160.4,4170.77615442
1750,8302.7,8360.4265222,8439.7,8227.3,2599.98896233
1751,8360.7,8178.2,8389.6,8100,3379.59921043
1752,8178.28220473,7991.02007921,8201.8,7960,6961.65580687
1753,7991.1,8098.17835601,8150.5326571,7949.3,2852.70167675
1754,8098.1,7984,8098.2,7860,5266.36419308
1755,7984.1,7960.4,8119.5,7921.6,3782.25498215001
1756,7960.3658904,8249.6,8337,7924.8,5258.72142093999
1757,8249.60728523,8260,8371.3,8181.8,3079.88474998001
1758,8260.1,8007.7,8333,7961.7,5080.21501072
1759,8007.7,7500,8038.43046838,7333.4,14408.53207905
1760,7500,7491.3,7529,7426,3461.92470646001
1761,7490.6,9275.71175962,10480,7488.3,40694.19207078
1762,9275.8,9338.6,9471.4,8888.9,9270.37683853999
1763,9340.9,9444.35816361,9948.9,9258,14320.63950028
1764,9444.4,9480.2,9559.80072846,9216.8,5814.54129491
1765,9482,9095.5,9520.8,9100,7722.36918564999
1766,9095.5,9043.1,9257.3,8982.1,3547.50213283001
1767,9041.3,9290,9467.1,9012.1215811,5175.437409
1768,9290,9363.9,9348,9111.6,4172.43818914002
1769,9362,9178.1,9429.5,9140,3954.71801116001
1770,9178,9277.1,9306,9100,3443.54329717
1771,9277.1,9300.5,9645,9185.1,8100.17465522002
1772,9301.5,9350.7313346,9475,9254.1,3993.20543512001
1773,9350.8,9238.99938217,9387.1,9150,3053.43488815
1774,9239,8767,9259.2,8681,7793.31584864
1775,8767,8797.85529823,8896,8709,2957.85328534001
1776,8797.85529823,9062.7,9250,8734.8,3817.93323169
1777,9062.64051775,8747.6303848,9130,8616.5,5180.22608210001
1778,8747.6303848,8759.7,8910,8602,3166.00571853
1779,8759.6,8782.0041294,8849.9,8730.3,1954.64334019001
1780,8782,8659.8,8821.5,8600,3163.59629568
1781,8659.82356553,8500,8800,8420.1,5112.85200508
1782,8500.1,8509,8577,8440.1,1910.93590216001
1783,8509,8529.1,8699.5,8404.4,2860.93017924
1784,8529.1,8219.7,8546,8117,6407.43893712001
1785,8219.7789676,8171,8245.53052527,8051.7,3780.52437471001
1786,8171.00586983,8136.2,8257.8,8081,2136.23267212
1787,8136.2322348,7647.3,8148,7500,10115.35548086
1788,7647.3,7294.3,7766,6819.2,19911.48108435
1789,7294.3,7249,7385,7141,4388.07762564
1790,7249,6753.3,7313.9,6700,14956.91768423
1791,6757.3,7253.6,7414.4,6618,12339.47727324
1792,7253.6,7120.4,7386.3,7047.2,5468.00420327001
1793,7120.4,7541,7689,6878.2,13207.35734753
1794,7541,7515.3,7690,7415,5260.93099558
1795,7515.3,7784.2,7933.4,7466,6696.06650340001
1796,7784.10586181,7373.5395984,7861.6,7290.6,6913.23779435001
1797,7373.5395984,7278,7523.2,7206.4,5366.36523946001
1798,7277.5,7330,7454.6,7236.4,3507.35864586001
1799,7330,7213.9,7399.6,7129,4799.2246964
1800,7213.9,7387.8,7890,7131,10803.37751312
1801,7387.8,7446.3,7530.9,7312.3,3580.90705443
1802,7441.6,7539.1,7669.8,7350,5540.52575384002
1803,7539.6,7563,7599,7433.6,2144.03049867
1804,7563.1,7519,7620,7491.6,4250.79479493
1805,7519.1,7389.4,7748.7,7306.2,6536.70200851999
1806,7388.2,7274.8,7390.1,7200,3758.57248579001
1807,7274.8,7190.9,7369.0188921,7132.8,6162.36910080999
1808,7190.9594568,7309.3,7331.4,7184.5,3276.50175166001
1809,7309.5752123,7090.6,7332,7032.6,3631.20367464
1810,7090.6,7136.922485,7224.8,7043.9,3054.13991018
1811,7136.92383137,6941.1,7196,6900,13369.23767385
1812,6941.2,6685,6972,6639.2,10541.65324886
1813,6684.9276029,7228.9,7138.9,6477,12773.49998734
1814,7230.8,7191.6,7482.2,7079.7,9095.62108039
1815,7191.5,7222.2,7249,7116.8,5740.99885297
1816,7222.5,7163.8,7230.8,7136.5,2359.96208664001
1817,7163.7,7594,7650.5,7158.6,4483.96528219
1818,7594,7322.5,7715.1,7282.4,6445.67037416001
1819,7322.50496309,7267.01270339,7445,7182.1,4110.07830265
1820,7267.01270339,7205,7294.2,7113.2,3569.83844037001
1821,7205,7238.9,7465,7181.8,5377.18327441001
1822,7238.9,7385.1,7388,7113.3,3852.69351832
1823,7385.02075074,7343.2,7390,7300,2074.04542040001
1824,7343.155113,7393.2,7551.6,7332.8,2968.37498263001
1825,7393.2,7260,7393.3,7201.29026477,4530.73323801001
1826,7260.6,7223.59638,7333,7161.3,2776.79891235001
1827,7223.59638,7157.92185799,7285.1,7100,2837.92895951001
1828,7157.92185799,7287.6,7416,6909.3,8720.44305801001
1829,7287,7347.1,7444.9,7274.5,2446.04885682001
1830,7347.1,7488.9,7509.9,7297.3,5332.65269981001
1831,7488.9,7523.6,7632,7315.8,6554.16053746001
1832,7523.6,7864.37280775,7952,7500.55400484,11808.20530837
1833,7864.4,8292.0476037,8442,7864.4,10582.76839651
1834,8292.1,7819.8,8298.4,7801,8455.80906597999
1835,7819.8,7979.2,8135.1,7675.8,6910.06210909
1836,7979.1,8141.2,8243,7911,5452.96932385
1837,8141.1,8075.702239,8282.4,7951.7,3890.05254029001
1838,8076.8,8084.5,8199.7,8053.6,2832.82992300001
1839,8084.5,8763.9,8779,8083.6,13944.69562852
1840,8763.8,8726,8873,8560.1,10640.24387232
1841,8725,8650.3,8850,8579.8,5629.29314056999
1842,8650.4,8863.5,9000,8650.3,9928.55251215999
1843,8863.5,8876.63476894,8965,8785,3660.71406391
1844,8876.7,8626.3,9169.5,8450,10618.26850637
1845,8626.3,8655.16725603,8752.1,8500,5265.62319986001
1846,8655.1,8523.5,8741.1,8500,3294.60772034001
1847,8523.6,8637.6,8799.9,8515.73382829,3200.30615530001
1848,8637.7,8367.5,8670.4,8296,5440.4491088
1849,8367.5,8506.3,8523,8246,3779.49022563
1850,8506.3,8398.4,8518.7,8280,2175.09657860001
1851,8399.2,8595.6,8631.6,8301,3581.71700714
1852,8595.6,8915.6,9001.86207428,8571.1,6287.30094918001
1853,8915.6823054,9138.7,9198.5,8892.6,7311.49177641
1854,9140.4,9359.15399759,9442.3,9123.6,6404.14666918
1855,9359.1,9532.7,9550,9122.8,8956.64196566
1856,9532.7,9407.8,9532.8,9220.3,4971.35411887999
1857,9407.8,9408,9476.4,9318,2599.63669807
1858,9409.4,9322.5,9501.3,9165,6583.18995403001
1859,9322.5,9356.4,9628.6,9247,6625.70220233001
1860,9356.4,9232.91842582,9359.8,9112.5,4131.63625456
1861,9232.9,9608.1,9731.9,9180.2023255,11426.12481531
1862,9608.2,9788.5,9860,9572.54651364,8111.15420799
1863,9790,9751.6,9860,9683.9,3506.84101404
1864,9751.6,9931.5,9932.8,9657.8,6016.19926911
1865,9924,10125,10187,9900,9783.45290944
1866,10125,9791.94834479,10133.92318387,9701,8671.55856473
1867,9791.9,10311,10460,9720,11336.99552657
1868,10311,10191,10480,10155,7799.62809573999
1869,10190,10128,10491,10058,7474.03104969
1870,10127,10233,10373,10121,3793.01457629
1871,10234,9992.8,10254,9800,6345.76794189002
1872,9993.8,9846.198857,10003,9651.3,7402.12449286999
1873,9846.198857,9713,9853.1,9501.5,9298.01585617
1874,9709.5837,10149,10275,9625.8,8827.25400826999
1875,10149,9580,10310,9290,14813.30776397
1876,9579.91052206,9661.7,9750,9359.7,5343.92011721
1877,9661.77672718,9628.70561574,9760.3,9565.1,10120.85164469
1878,9628.8,9900.2,10001,9613,5123.7638642
1879,9899.7,9756.9972499,10022,9562.8,6305.47694784
1880,9757,9530.59982824,9845.83628975,9441.2,4802.90915627
1881,9530.6,9177.6,9691.9,9121,11244.35776381
1882,9177.7,8828.1,9314,8555,15491.0524307
1883,8828.1,8484.8,8975,8455.2,6310.76369665
1884,8485.2,8700,8830,8455.09929552,5268.18474258
1885,8699.9,8590.6,8775,8547,3980.01857132
1886,8590.1,8806.9,8821.3,8460,5059.89482878
1887,8808,8813.28649409,8990.8,8771.6,5868.27962240002
1888,8814,8777.9,8915.7,8686.2,3848.24147053
1889,8777.9,9114.35732303,9158.9,8718.4,6542.03481432
1890,9114.4,9099.3,9199.7,9011.3,4226.25668533
1891,9099.10085354,9146.9,9183.6,9055,1703.67783479
1892,9146.2,8574.8436792,9241.5,8559.2,10676.10141613
1893,8574.9,7750,8582.4,7709.1,36076.93937801
1894,7750,7989.4,8180,7700,11281.85385757
1895,7989.3,7797.49781818,8062.7,7776.1,9075.67354315002
1896,7796.59638637,6154.1022804,8034.6,5683,83615.72915357
1897,6156.2,5210,6270,4000,125931.21346378
1898,5210.6,5341.6,5733.2,4820.9,25968.5863267
1899,5341.6,5348,5634.4,5095,17475.49999351
1900,5348,5155.1,5987,4467.9009243,46949.46488293
1901,5153,5344.11267598,5487.2,4850,23082.97554154
1902,5344.11267598,5372.4,5572.8,5033,20213.55187755
1903,5369.14643709,5917,5943.7,5155.1,21969.21889774
1904,5916.9,6605.9,6929.8,5820.8,29978.65685477
1905,6605.94516007,6210.2,6666,5665.0246058,23644.8535384401
1906,6213.2,6071.2,6474.7,5917.8,14519.82807383
1907,6068,6279.9,6664.3,5677,21928.04489168
1908,6279.9,6573.1,6840,6243.5,17338.62499672
1909,6572.3,6638.1,6968,6430.2,15279.79530106
1910,6638.4,6621.1,6790.8,6516,7601.70532442001
1911,6621.1,6611.7,6861.4,6571.3,6682.84749101001
1912,6611.7,6225.8,6697.2,6068.4,14855.55325535
1913,6225.9,6115.3,6301.2,6050,8977.36970735003
1914,6112.2,6378,6500,5880.9,15022.76978318
1915,6376.5,6452.8,6636,6341,7889.88028312
1916,6452.9,6202,6516.9,6185.6,7287.40418534
1917,6202.02395484,6919.9,6920,6180,13181.38382653
1918,6919.9,6778.1,7283.5,6623.3,20447.34942391
1919,6775,6807.8,6928,6660,5892.89648541
1920,6807.8,6710.11712547,7014,6690.8,6887.58894736
1921,6709.6,7205.9,7199,6690.2,11544.4864633
1922,7206.2,7349.1,7454.3,7165.6,13903.52275373
1923,7349.2,7320.8,7420,7088,9465.76762859001
1924,7321.4,7317.52960082,7390.2,7117,8219.83082773001
1925,7317,6857.03348019,7321.3,6756.3,15726.99794382
1926,6857,6828,6957.8,6800,3309.25303009
1927,6829.76596291,7124.9,7192.5,6780,7907.47160341999
1928,7124.9,6769.9,7168.5,6571.1,13504.18750751
1929,6766.1,6920.2618228,6985,6759,5787.02464578
1930,6920.2618228,6773,6946.12291621,6700,4945.93064213
1931,6773.1,7034.8,7166.4,6500.4,17056.03796226
1932,7038.9,7040.52183517,7200,6992,5851.77679818002
1933,7040.52183517,7213.8,7284,7030.26207155,5302.9557185
1934,7213.8,7157.2,7309.7,7056.9,5017.15935933
1935,7157.2,6883.2,7236.3,6838.9,8775.26201965999
1936,6885,6899.5,6958.8,6766,7789.59162360001
1937,6898.3,7112.2508919,7164,6826.1783037,4779.11266857
1938,7112.2508919,7548.99898466,7773.9,7042,15440.87710514
1939,7546.73438202,7537.59777499,7614,7420.1,8670.37970113
1940,7537.70582164,7549.6,7700,7450,6834.70995886
1941,7550.8,7650.4,7697.8,7473.5,5060.79157213001
1942,7651.3,7695.2,7771.5,7578.7,6957.94063680999
1943,7695.2,7724.7,7777.7,7655.8,5825.62820293001
1944,7724.6119537,8839.3,8908,7704.1,28251.15768904
1945,8839.11425372,8776.20768071,9441.90721684,8416,30689.43043745
1946,8778.4,8720.9,9070,8597.2,8404.41132283999
1947,8720.9,8921.2,9004.043244,8700,5633.28391511001
1948,8921.2,8839.2,9198,8738,9335.56416235999
1949,8839.2,8911.4,8961.8,8517,8844.41934232
1950,8911.5,8943.7,9124.8,8758.6,8423.78175024002
1951,8945.2,9245,9387,8898.3,7308.82424854
1952,9245,9799.93446608,9964,9029,18135.03464386
1953,9800,9990.7,10045,9705,12236.28927995
1954,9990.7,9631,10014,9463.99256,10990.41362002
1955,9631.1,8741.2,9676.6,8101,26671.48029735
1956,8741.1970349,8649.6,9142,8200,20587.21912281
1957,8648.7369444,8813.2,8968,8461.7,5893.27298262
1958,8813.3,9365.4,9408,8727.4,9044.54281269001
1959,9365.4,9648.9,9938.7,9266.2,13592.5426164
1960,9648.99485741,9227,9848.9,9130.2,10626.70155481
1961,9229,9375,9580,9210.6,5256.37006077001
1962,9375,9760.1,9883.5,9329.7,8772.28176008001
1963,9759.5,9693.8,9944,9450,9805.90852692999
1964,9693.9,9668.3,9878,9457.8,5771.79985763001
1965,9669.48816557,9566,9842.7,9301,9498.17254839
1966,9566.2,9128.8,9566.65582356,8815.3,11294.85892016
1967,9128.70701829,9189.7,9269,8935.4,4132.4231017
1968,9189.9,9221.8,9304,9072.8,2539.37728054
1969,9221.8,9061.2,9300,8859.2,5232.15340762
1970,9061.2,8903.4,9063.4,8620,7000.66695913001
1971,8909,8848.790634,9013.3,8704.9,3983.77359052
1972,8849.5346988,9099.9,9225,8811,5519.11617829001
1973,9099.92491559,9503,9529.5,9095.80506011,7017.31382583
1974,9502.97777528,9429.9,9630.3,9352,4539.57753827
1975,9429.9,9563.9,9612.4,9323.3,4877.23412995
1976,9563.9,9432.3,9750,9411.8,4702.77694537001
1977,9432.3,9734.1,9744,9402.6,5509.32390425001
1978,9734.1,9489,10398,9150,29574.66262002
1979,9492.7,9602.45966727,9640.8,9400,2543.24048589
1980,9602.45966727,9826.5,9882.1,9461.00275433,4452.33400615
1981,9826.3,9659.9730425,9865.8,9624.1,3644.86443822001
1982,9659.98181233,9674.8,9742.3,9552.60822337,1959.74417615
1983,9674.9,9781.7,9814,9393.8,4755.29423524
1984,9781.7,9640.5,9876,9594.4,3407.03373341
1985,9633.8,9794.79318783,9835.8,9617.5,2216.65912662
1986,9794.79318783,9911.4,10012,9661.6,4757.99049726
1987,9913.47168366,9374.415104,9920.3,9084,16092.59444468
1988,9374.4,9428.7,9544,9318.2,4529.18446856999
1989,9427.9,9437.76998195,9498.6,9363.59686037,1727.95913151
1990,9437.31976574,9190.9,9446.41300083,9147.9,4167.92179381
1991,9193.59281837,9551,9589.62225708,8914.9,9356.75281216
1992,9550.9,9468.8,9590,9398.1,2914.17941927
1993,9468.87861506,9419.5,9566,9260,3119.57373275999
1994,9420.2,9314.63093016,9496.9,9237,1941.72357048
1995,9314.7,9322.6,9444.1,9262.5,2240.4842797
1996,9321.5,9383.7,9431.2,9178,2061.35552439
1997,9383.50179976,9434.4,9465.82721097,9285.2,1854.34699761
1998,9434.4,9616.7,9795,9423,5680.29200943002
1999,9616.72177926,9526.2,9702.4,9510,4241.47825426
2000,9526,9290.1,9530.8,9011,6775.58476893
2001,9292.76335874,9206.6,9349,9099.8,4567.51448107
2002,9206.6,9146.6321754,9229.4,9054.1,2548.87631416001
2003,9146.6321754,9058.2,9181.18375092,8855,3946.15740172001
2004,9058.2,9112.9,9193.187058,9018.12556046,3577.58008567001
2005,9112.79843031,9150.9,9244,9030,2354.8850319
2006,9151,9258.8,9280.01981803,9109.4,1981.21499686
2007,9257.3,9045,9298,8950,3378.96949111
2008,9045.9,9093.2,9164.3,9028.1,1986.01360379001
2009,9093.3,9146.7349909,9204,9060,1206.04952365
2010,9145.7,9079.7,9152.30680224,8918,2114.11400007
2011,9079.7,9350,9389.58638306,9075.80199233,4254.36528222
2012,9350.6,9257.8,9389.40580899,9211.1,1685.47128571
2013,9261.28001561,9419.86532863,9497.2,9258,3884.05568401
2014,9419.8,9216.5817093,9442.5,9175,3684.24539977
2015,9216.5,9296,9324.6,9133.1,1496.55935975
2016,9296,9295.3,9303.8,9200.1,847.720361509998
2017,9295.32793306,9294,9368.4,9175,1896.20967974
2018,9294,9202.20698728,9350,9163.4,2294.06501343
2019,9203.4,9206.2,9287.3,9107,1893.47543547
2020,9206.2,9106,9258.5085786,9026.6,2759.30691439
2021,9103.80553395,9166.8,9194,9085,1434.8705792
2022,9166.81427231,9186.1,9217,9120.1,1225.60487494
2023,9186.1,9175.60171692,9217.1,9111.8,947.250365559998
2024,9175.60171692,9188.9,9299,9154.5,2070.90492796001
2025,9188.9,9406.9,9457.2,9170.20673914,5429.64605921001
2026,9407,9529.9,9642.4,9305,4378.1103214
2027,9529.89749173,9579.84656803,9685.43228684,9475,4675.70890649
2028,9578.3,9609.24275604,9644,9469.65964973,2254.91540313
2029,9609.24275604,9703.1,9754.5,9576.5,2740.7934582
2030,9701.3,10302,10344,9687.6,11194.27029575
2031,10302,10981,11379,10129,20396.2953738
2032,10976.3296783,11000.39401034,11211.92750286,10590,8883.60981690999
2033,11001,11044.07660453,11355,10947,9282.8923628
2034,11044.07660453,11019,11189.20867739,10855.80732708,3744.76218865
2035,11019,11399,11440,11007.91512794,6230.12131937
2036,11398,12088,12094,11393,12310.09368449
2037,12089,11148,12096,10548,11195.11767256
2038,11148,11272,11456,11113,4187.12555894001
2039,11271.8688211,11246,11325,11003,2848.46941399001
2040,11245,11607.287139,11800,11228,6143.49631107
2041,11602.35361505,11804,11900,11583.02401227,3752.9557851
2042,11804.915346,11564,11830.80226139,11326,4903.7870001
2043,11562,11696,11796,11530,1928.660581
2044,11695,11968,12065,11530,3820.47698255
2045,11969,11852.05204377,12024,11450,4386.59205990001
2046,11851.05256614,11257,11864,11123,7128.38440794001
2047,11256.99097842,11583,11625,11100,6077.98881552002
2048,11582.5083485,11739,11850,11380,5189.61265018001
2049,11739.85722087,11878,11997,11650.03890904,5105.798154
2050,11878,11750,11988,11705,3064.46143519
2051,11750,11936.35052049,11944,11705,2873.26093593
2052,11937,12270,12490,11675,10735.3627795
2053,12270,11901,12276.1048986,11619,9037.26389426999
2054,11901,11829.01385293,11946.47765762,11608.59604692,4425.77218834001
2055,11829.01385293,11737,11902,11637,3618.62612864
2056,11737,11599,11775,11390,5733.2623081
2057,11599,11638,11709,11538,1953.04492072
2058,11638,11794,11847,11605,2571.05120529
2059,11795,11409,11797,11338,3548.99899231
2060,11408,11488,11533,11137,4943.94366766
2061,11488,11327.90651053,11609,11280.2207128,3910.83615873
2062,11328,11530.11797569,11567,11145,3186.32232763
2063,11530.11797569,11553,11606.34239887,11450,1487.36872483
2064,11552.12580238,11662,11721,11477.8712056,2113.99252007
2065,11662,11745.7858,11790,11600,2260.70484544
2066,11745.6370639,11993.8761484,12067,11552,4923.79690082
2067,11994,11364,12065.746548,11183,6186.85174305001
2068,11363,10794,11460.98620262,10510,11370.7671613
2069,10794,10611,10807,9965.7,18033.80047556
2070,10611,10068,10644,9925.5,8044.95070574
2071,10068,10298,10325,9969,3392.09367815
2072,10298,10181,10365.07422046,9913.8,6004.74753062
2073,10181,10022,10464,9952.21063793,5647.10225454
2074,10032,10268,10359,9882.4,4033.55612333001
2075,10269.8908691,10353,10516,10192,3601.23040923
2076,10358.58878964,10403.04669617,10438,10197,2505.01274232
2077,10403,10438.94984389,10492,10287,1493.42537281
2078,10435.98796914,10361.98166104,10623,10231,4118.50279892
2079,10362,10797.00767091,10840,10327,4120.00093471
2080,10797,10739,10944,10645,4686.45471218
2081,10738.8840777,10903.316736,11104.97665904,10738.054683,5051.28360501999
2082,10903.316736,10922,10985.26176624,10765.936272,2281.55487002
2083,10914,10983.92639123,11064,10825,2203.97777006
2084,10983,10963,11185,10897,2749.27075624001
2085,10963,10976.8897884,11010.09212801,10779,1604.83829594
2086,10976,10456.39010209,10976.77118343,10321,6496.36377333999
2087,10456.50756191,10469,10597,10388,2127.61034541
2088,10469,10324,10550,10152,3206.94905237
2089,10324.98294637,10639.791418,10842,10323,3515.39231544001
2090,10639.4743078,10740,10841,10580,1887.26032350001
2091,10743,10682,10824,10594,1473.70046078
2092,10682,10942,10986,10660,2752.53739639001
2093,10940.96382499,10780,10955.88852605,10656.20638633,2776.81412444
2094,10779.6622526,10785,10889,10654,1672.25879165
2095,10785.47156126,10505.894257,10975.126364,10460,5199.92603204
2096,10505.88359341,10548,10686,10391,4435.59762842001
2097,10547.085974,10585,10616,10484,1096.37127029
2098,10585,10672,10713,10541,1715.08426331
2099,10672,10774,10819.959108,10637,1877.61648931
2100,10774,10609.20005,10810,10548,3311.85295906001
2101,10609.20005,10609.00723,10691,10575.16208127,1730.69393232001
2102,10610,11006.68601558,11047,10541,4276.56329805001
2103,11006,11320,11505,11000,4977.22289147
2104,11320,11387,11427.084576,11269,1403.79614588001
2105,11387,11501,11544,11111,4684.07586138
2106,11501,11409,11739.97398,11333,5571.01359328001
2107,11409.92960786,11352.07325108,11564,11309,3264.45203055
2108,11352,11535.77754,11546,11277,2823.96384005
2109,11536,11332,11632,11212,5200.38195109
2110,11333,11391,11418,11275,1169.10157186
2111,11391,11440,11550,11374.67245335,1568.86616356
2112,11439.58054527,11780,11828,11435,3833.98773699001
2113,11779,12253,12317,11699,7075.49568175001
2114,12254,12820,13220,12133,14564.02406335
2115,12817,12907.836171,13188,12710,5514.83477630001
2116,12908,12960.96170922,13032,12738,2487.27889779001
2117,12960.96170922,13000,13358,12850,4454.37432286
2118,13000,13076,13160,12906,1589.9969743
2119,13075.009002,13119,13244,12781,3670.13929988001
2120,13119,13640,13839,13103.53708081,10161.55219568
2121,13640,13197,13643,12915,6025.14969398001
2122,13188,13298,13656,12972,5539.54691905
2123,13306.87285805,13917,14055,13220,7936.25059489
2124,13917,13736,13945,13588,5168.89740752001
2125,13735,13399,13863.63968,13386,4168.21981269
2126,13399,13494,13696,13207,6106.02587466001
2127,13492,13722,14066,13466.673666,8109.90800354
